stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,wheelchair_boarding,model_node_id,osm_node_id,node_ssid,parent_station
11940,,Kellogg Blvd & Minnesota St,Near side W,44.945305,-93.090416,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=11940,0,1.0,92316,517224690,,
1235,,Minnesota St & 6th St,Near side N,44.947589,-93.092726,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1235,0,1.0,41991,187858777,c97b7d4636d88b8dd85cfb12b14c0ad3,
1238,,Wabasha St & 7th St,Far side N,44.948436,-93.097016,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1238,0,1.0,100806,519337000,,
1246,,Cedar St & 5th St,Far side S,44.94591,-93.092975,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1246,0,1.0,70839,187923583,,
13709,,Burns Ave & Earl St,Near side W,44.948752,-93.05562,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13709,0,1.0,59012,187893390,e6404c5d89dce9d12a6595e7847146a4,
13725,,Pacific St & Cypress St,Across from W,44.951354,-93.058466,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13725,0,2.0,62188,187899997,0006353ffdabe849f91ec750bf1a889b,
13726,,Pacific St & Forest St,Across from W,44.951361,-93.060912,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13726,0,2.0,61203,187897748,c2d96bf0a84c643128a482c11aae33d1,
13727,,Pacific St & Mound St,Across from W,44.951566,-93.06308,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13727,0,1.0,62186,187899995,fdbc14fcadbeccba8ac560bddd15e79f,
13729,,Plum St & Mounds Blvd,Near side W,44.950682,-93.068381,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13729,0,1.0,41487,187857672,,
13730,,Plum St & Mounds Blvd,Far side E,44.950611,-93.068272,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13730,0,1.0,41487,187857672,,
13731,,Pacific St & Cherry St,Near side E,44.951513,-93.064997,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13731,0,1.0,55555,187886526,a88190d9c08417282527106cee4b83a1,
13732,,Pacific St & Mound St,Near side E,44.951462,-93.063119,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13732,0,1.0,62186,187899995,fdbc14fcadbeccba8ac560bddd15e79f,
13733,,Pacific St & Forest St,Near side E,44.951263,-93.060962,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13733,0,1.0,61203,187897748,c2d96bf0a84c643128a482c11aae33d1,
13734,,Pacific St & Cypress St,Near side E,44.95125,-93.058401,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13734,0,1.0,62188,187899997,0006353ffdabe849f91ec750bf1a889b,
13735,,Pacific St & Earl St,Near side E,44.951252,-93.055858,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13735,0,1.0,59015,187893395,c16a9cde25b58d64492b4a9f3b131a3a,
13748,,Earl St & Suburban Ave,Near side S,44.94971,-93.055802,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13748,0,1.0,59013,187893392,81632cfc7bf9f3278bdb7a49097e8442,
13792,,Plum St & Maria Ave,Across from W,44.951523,-93.06684,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=13792,0,1.0,45957,187866343,80890933922ecde21bb3801d5c9d4e9a,
15058,,Minnehaha Ave & Oxford St,Near side E,44.962948,-93.144203,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15058,0,1.0,78889,187946086,c1fc0a0f590d733a2cd932cfeeaf3c80,
15059,,Minnehaha Ave & Chatsworth St,Near side E,44.962943,-93.141679,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15059,0,1.0,75136,187937732,,
15060,,Minnehaha Ave & Milton St,Across from E,44.962935,-93.139179,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15060,0,2.0,78887,187946084,,
15061,,Minnehaha Ave & Victoria St,Near side E,44.962927,-93.136643,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15061,0,1.0,51791,187877688,86b3a05a93307bdb185e074453f8d2ad,
15062,,Minnehaha Ave & Avon St,Near side E,44.962922,-93.134093,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15062,0,1.0,74907,187936917,2d90b348651bb17b3caf4d4e81dae773,
15063,,Minnehaha Ave & Grotto St,Near side E,44.96293,-93.131553,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15063,0,1.0,78886,187946083,d2910dce90b34799a010e3f076ea8226,
15064,,Minnehaha Ave & St Albans St,Near side E,44.962908,-93.129057,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15064,0,1.0,61477,187898310,6beb9c848c1d8823d84ea57986680c60,
15065,,Minnehaha Ave & Dale St,Near side E,44.962919,-93.126541,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15065,0,1.0,7101,944811113,8bbb6c5c0452ed431a209e1f67062705,
15090,,Minnehaha Ave & Dale St,Far side W,44.96301500000001,-93.126518,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15090,0,1.0,7101,944811113,8bbb6c5c0452ed431a209e1f67062705,
15091,,Minnehaha Ave & St Albans St,Across from W,44.96301,-93.128895,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15091,0,1.0,61477,187898310,6beb9c848c1d8823d84ea57986680c60,
15092,,Minnehaha Ave & Grotto St,Near side W,44.963035,-93.131299,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15092,0,1.0,78886,187946083,d2910dce90b34799a010e3f076ea8226,
15093,,Minnehaha Ave & Avon St,Near side W,44.963026,-93.133834,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15093,0,1.0,74907,187936917,2d90b348651bb17b3caf4d4e81dae773,
15094,,Minnehaha Ave & Victoria St,Near side W,44.963032,-93.136389,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15094,0,1.0,51791,187877688,86b3a05a93307bdb185e074453f8d2ad,
15095,,Minnehaha Ave & Milton St,Near side W,44.963039,-93.139017,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15095,0,1.0,78887,187946084,,
15096,,Minnehaha Ave & Chatsworth St,Near side W,44.963047,-93.141424,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15096,0,1.0,75136,187937732,,
15097,,Minnehaha Ave & Oxford St,Near side W,44.96305200000001,-93.143948,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15097,0,1.0,78889,187946086,c1fc0a0f590d733a2cd932cfeeaf3c80,
15098,,Minnehaha Ave & Lexington Pkwy,Near side W,44.963074,-93.146375,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15098,0,1.0,123034,689781480,df685eaa229ef4134b08670bd7f774de,
15820,,University Ave & Lexington Pkwy,Far side E,44.955625,-93.146244,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15820,0,1.0,32489,716319384,cafec28b94e6d5824e2699d108eab023,
15821,,University Ave & Oxford St,Near side E,44.9556,-93.144208,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15821,0,1.0,32501,716319397,07556c21ba9276917f1728a5e488d3a0,
15822,,University Ave & Chatsworth St,Near side E,44.955625,-93.141677,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15822,0,1.0,32520,716319412,,
15823,,University Ave & Milton St,Near side E,44.955595,-93.139145,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15823,0,1.0,32548,716319446,3ff44c364cae3bc819f9540b08cfdc2d,
15824,,University Ave & Victoria St,Near side E,44.955596,-93.136603,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15824,0,1.0,32540,716319435,a2ff204ac6c12bbfe1d5b82203749400,
15825,,University Ave & Avon St,Far side E,44.955593,-93.133759,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15825,0,1.0,32473,716319364,38e7bbe2e10fc4b34b6e2b03db314fce,
15826,,University Ave & Grotto St,Near side E,44.95559,-93.131541,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15826,0,1.0,32496,716319390,,
15827,,University Ave & St Albans St,Near side E,44.955613,-93.12904,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15827,0,1.0,32514,716319404,62da7fb4ab6d033a67ec50cfeebf6fd6,
15828,,University Ave & Dale St,Far side E,44.95560800000001,-93.125806,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15828,0,1.0,7076,944811049,524a940ccbfb6a6dc76c1a119f488c5f,
15829,,University Ave & Kent St,Across from E,44.955613,-93.123912,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15829,0,1.0,32539,716319436,593ab996104683388e1a83440852bf18,
15830,,University Ave & Mackubin St,Near side E,44.955613,-93.121366,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15830,0,1.0,32486,716319380,,
15831,,University Ave & Arundel St,Near side E,44.955621,-93.118804,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15831,0,1.0,32500,716319396,03c62ce6f597787386ab0716f6324598,
15832,,University Ave & Western Ave,Near side E,44.955651,-93.116257,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15832,0,1.0,32517,716319409,1270be4b5a62ed118cc2010bcf54075f,
15833,,University Ave & Farrington St,Far side E,44.955662,-93.113104,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15833,0,1.0,32469,716319360,,
15838,,University Ave & Marion St,Far side W,44.955921,-93.109588,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15838,0,1.0,32549,716319449,ea1886a86984dd2092de4b4a64a96253,
15840,,University Ave & Farrington St,Far side W,44.955906,-93.113622,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15840,0,1.0,32475,716319369,,
15842,,University Ave & Western Ave,Far side W,44.955892,-93.116324,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15842,0,1.0,32519,716319415,452a0a30c8d32d6174b4d3401e8cba19,
15843,,University Ave & Arundel St,Near side W,44.95589,-93.118553,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15843,0,1.0,32518,716319411,42f13ae87fdcf880ddd9c77bbd5f289a,
15844,,University Ave & Mackubin St,Near side W,44.95586,-93.121108,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15844,0,1.0,32528,716319423,,
15845,,University Ave & Kent St,Near side W,44.955874,-93.123658,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15845,0,1.0,32539,716319436,593ab996104683388e1a83440852bf18,
15846,,University Ave & Dale St,Near side W,44.955838,-93.126065,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15846,0,1.0,7095,944811110,7491433ee1ce3760cfb628976e5a58e4,
15847,,University Ave & St Albans St,Near side W,44.95586,-93.128786,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15847,0,1.0,32483,716319377,be84cab22dc066ddb1ac7a07e88761a9,
15848,,University Ave & Grotto St,Near side W,44.955832,-93.13129,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15848,0,1.0,32476,716319370,,
15849,,University Ave & Avon St,Near side W,44.95584,-93.133829,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15849,0,1.0,32488,716319383,2d736c9965d7f61a030f661bb974f766,
15850,,University Ave & Victoria St,Near side W,44.955846,-93.136352,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15850,0,1.0,32529,716319417,a371ff8203e3739c6ec59407ae3694da,
15851,,University Ave & Milton St,Near side W,44.955823,-93.138887,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15851,0,1.0,32533,716319430,1a5997006055810056d85c5e0f0dce42,
15852,,University Ave & Chatsworth St,Near side W,44.95583900000001,-93.141426,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15852,0,1.0,32547,716319445,,
15853,,University Ave & Oxford St,Far side W,44.955852,-93.144274,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15853,0,1.0,32480,716319374,e8597437c9af3436617c71da980a7768,
15854,,University Ave & Lexington Pkwy,Near side W,44.95585,-93.146407,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=15854,0,1.0,32516,716319408,0ed6739127fc9349a8bd63c2896c08ab,
16212,,University Ave & Marion St,Near side E,44.955682,-93.109592,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=16212,0,1.0,32493,716319389,fc61f955a070e68726153d260fb6625a,
17005,,Selby Ave & Lexington Pkwy,Near side W,44.946671,-93.146419,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=17005,0,1.0,123002,689781426,3a443952594792f8634983a7e8111090,
17006,,Selby Ave & Oxford St,Near side W,44.946664,-93.14395,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=17006,0,1.0,75788,187939786,b1c7efca598dde40701ca3ed0c0d3fd3,
17007,,Selby Ave & Oxford St,Near side E,44.946559,-93.144228,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=17007,0,1.0,75788,187939786,b1c7efca598dde40701ca3ed0c0d3fd3,
17008,,Selby Ave & Chatsworth St,Near side E,44.946554,-93.14167,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=17008,0,1.0,75122,187937706,b1c7efca598dde40701ca3ed0c0d3fd3,
17009,,Selby Ave & Chatsworth St,Near side W,44.946659,-93.141415,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=17009,0,1.0,75122,187937706,b1c7efca598dde40701ca3ed0c0d3fd3,
17010,,Selby Ave & Milton St,Near side W,44.946651,-93.138877,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=17010,0,1.0,75787,187939785,4ba8ba938790fcd59513ac80848e9af4,
17011,,Selby Ave & Milton St,Far side E,44.946547,-93.138811,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=17011,0,1.0,75787,187939785,4ba8ba938790fcd59513ac80848e9af4,
17013,,Selby Ave & Victoria St,Far side W,44.946645,-93.13684,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=17013,0,1.0,51814,187877708,24835d98025cbe3e54b30a44411c1df4,
17016,,Selby Ave & Avon St,Near side E,44.946553,-93.133378,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=17016,0,1.0,74898,187936894,,
17017,,Selby Ave & Avon St,Near side W,44.946658,-93.132896,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=17017,0,1.0,74898,187936894,,
17018,,Selby Ave & St Albans St / Grotto St,Mid block W,44.946656,-93.130079,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=17018,0,1.0,61464,187898278,a8ad8260d82a91d026705f25081496cf,
17019,,Selby Ave & Grotto St,Near side E,44.946552,-93.131659,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=17019,0,1.0,75786,187939784,,
17022,,Selby Ave & Dale St,Near side E,44.946541,-93.126667,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=17022,0,1.0,44190,187863051,5856d5ce11426c640966a11da4c30ecd,
17023,,Selby Ave & Dale St,Near side W,44.94663900000001,-93.125508,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=17023,0,1.0,44190,187863051,5856d5ce11426c640966a11da4c30ecd,
17024,,Selby Ave & Kent St,Near side W,44.94663,-93.123553,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=17024,0,1.0,71456,187925274,93683863d67b70a53b91cd41fd5a9772,
17025,,Selby Ave & Kent St,Near side E,44.946525,-93.123939,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=17025,0,1.0,71456,187925274,93683863d67b70a53b91cd41fd5a9772,
17026,,Selby Ave & Mackubin St,Far side E,44.946529,-93.120698,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=17026,0,1.0,71964,187927163,96ba81f4f3a764b819a6d8a05e534214,
17027,,Selby Ave & Mackubin St,Near side W,44.946633,-93.121046,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=17027,0,1.0,71964,187927163,96ba81f4f3a764b819a6d8a05e534214,
17028,,Selby Ave & Arundel St,Near side W,44.946638,-93.11848,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=17028,0,1.0,75783,187939782,921f724170eab017108e54e5822af87a,
17029,,Selby Ave & Arundel St,Far side E,44.946531,-93.118287,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=17029,0,1.0,75783,187939782,921f724170eab017108e54e5822af87a,
17030,,Selby Ave & Western Ave,Near side E,44.946525,-93.116231,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=17030,0,1.0,46083,187866514,ff2379005327c51fe8671a4c6724dfa9,
17031,,Selby Ave & Western Ave,Near side W,44.946627,-93.115976,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=17031,0,1.0,46083,187866514,ff2379005327c51fe8671a4c6724dfa9,
17034,,Selby Ave & Farrington St,Near side E,44.9465,-93.113534,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=17034,0,1.0,72311,187928466,bc421d8b83dc6f79f112ebf9efcdfac4,
17035,,Selby Ave & Farrington St,Near side W,44.946605,-93.11328,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=17035,0,1.0,72311,187928466,bc421d8b83dc6f79f112ebf9efcdfac4,
17036,,Selby Ave & Nina St,Across from W,44.946601,-93.111912,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=17036,0,1.0,68417,187916219,,
17037,,Selby Ave & Nina St,Near side E,44.946496,-93.112058,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=17037,0,1.0,68417,187916219,,
17038,,Selby Ave & Summit Ave,Near side E,44.946478000000006,-93.108299,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=17038,0,1.0,44298,187863239,f2f9e38398ec90752e3cbedcc0b60457,
17039,,Selby Ave & Summit Ave,Far side W,44.946585,-93.108512,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=17039,0,1.0,44298,187863239,f2f9e38398ec90752e3cbedcc0b60457,
18012,,Jackson St & University Ave,Far side N,44.956105,-93.097022,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=18012,0,1.0,160281,1200569571,e64d246493a418d362da19bd9c94932b,
18104,,LOrient St & Arch St,Near side N,44.95991,-93.091227,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=18104,0,1.0,49924,187873722,,
18106,,LOrient St & Pennsylvania Ave,Near side N,44.961556,-93.091524,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=18106,0,1.0,170110,6013050891,f31082ffc2450a5354b0b49df7afe296,
18111,,Arkwright St & Case Ave,Far side N,44.970332,-93.083598,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=18111,0,1.0,72289,187928396,,
18113,,Arkwright St & Lawson Ave,Near side N,44.971846,-93.083608,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=18113,0,1.0,72291,187928400,671e2fe260e840bf7a3175f38451c590,
18115,,Arkwright St & Magnolia Ave,Near side N,44.973646,-93.083603,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=18115,0,1.0,72294,187928404,9d7666ffad66a50170d9a5d085383cb3,
18117,,Arkwright St & Geranium Ave,Near side N,44.97544600000001,-93.083606,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=18117,0,1.0,72295,187928405,bb7ffb3d52487969a6187a7fc1bbdddd,
18119,,Arkwright St & Maryland Ave,Near side N,44.97726,-93.083597,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=18119,0,1.0,47500,187869118,b29e166fac7def57dbfec3c7e15c18e1,
18122,,Arkwright St & Geranium Ave,Near side S,44.975632,-93.083753,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=18122,0,1.0,72295,187928405,bb7ffb3d52487969a6187a7fc1bbdddd,
18124,,Arkwright St & Magnolia Ave,Near side S,44.973827,-93.08375,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=18124,0,1.0,72294,187928404,9d7666ffad66a50170d9a5d085383cb3,
18126,,Arkwright St & Lawson Ave,Near side S,44.972019,-93.083755,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=18126,0,1.0,72291,187928400,671e2fe260e840bf7a3175f38451c590,
18128,,Arkwright St & Case Ave,Near side S,44.970222,-93.083749,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=18128,0,1.0,72289,187928396,,
18133,,LOrient St & Pennsylvania Ave,Far side S,44.961545,-93.091705,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=18133,0,1.0,170110,6013050891,f31082ffc2450a5354b0b49df7afe296,
18134,,LOrient St & Arch St,Near side S,44.96002,-93.091405,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=18134,0,1.0,49924,187873722,,
18135,,LOrient St & Mount Airy St (Winter St),Far side S,44.958699,-93.091382,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=18135,0,1.0,70157,187921518,df0d3802b8da1e4d4000705641291f24,
18189,,Edgerton St & Cottage Ave,Near side N,44.98281,-93.076054,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=18189,0,1.0,50364,187874460,a4c328200ff079e66f7390a6e276037f,
18191,,Edgerton St & Arlington Ave,Near side N,44.984558,-93.076068,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=18191,0,1.0,61777,187899075,1892841584c0223ca83ed8a1874d3ced,
18211,,Edgerton St & Cottage Ave,Near side S,44.98292,-93.076201,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=18211,0,1.0,50364,187874460,a4c328200ff079e66f7390a6e276037f,
18212,,Edgerton St & Brainerd Ave,Near side S,44.981123,-93.076184,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=18212,0,1.0,57273,187890005,26c826379e3bdc4285ebb911a2c0e18a,
18618,,Front Ave & Churchill St,Across from E,44.970162,-93.145651,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=18618,0,1.0,72333,187928526,325c50c462aabc9698cacba24773de56,
18619,,Front Ave & Oxford St,Near side E,44.970156,-93.144182,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=18619,0,1.0,83136,187955999,af19016b1732542afacaf6acd5b9c3ea,
18621,,Front Ave & Chatsworth St,Far side E,44.970151,-93.141353,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=18621,0,1.0,66544,187911330,5281e09caa4dbfefd50e5d36643ae04d,
18623,,Front Ave & Oxford St,Near side W,44.97026,-93.143928,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=18623,0,1.0,83136,187955999,af19016b1732542afacaf6acd5b9c3ea,
18625,,Front Ave & Lexington Pkwy,Near side W,44.970408,-93.146359,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=18625,0,1.0,123049,689781494,bff68f6a0980e6556b81b938875c170b,
18666,,Marion St & Ravoux St,Across from N,44.952115,-93.109701,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=18666,0,1.0,118248,516754176,f96f9be989bbb66bf44998ac50dcd4dd,
18667,,Marion St & Ravoux St,Far side S,44.952011,-93.110075,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=18667,0,1.0,118090,516753836,9e6ac5b55c4fe4e870bf1a31971422cf,
18834,,Thomas Ave & Kent St,Near side E,44.959289,-93.123932,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=18834,0,1.0,59964,187895443,074e4dd18891693ed2787754dfbe3a59,
18835,,Thomas Ave & Mackubin St,Near side E,44.959295,-93.121378,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=18835,0,1.0,59962,187895441,aa4848760d63f37cf9011768a42def08,
18836,,Thomas Ave & Arundel St,Near side E,44.9593,-93.118827,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=18836,0,1.0,48550,187871042,646bc85f80b43aaddfc5151d7085dee6,
18837,,Thomas Ave & Western Ave,Near side E,44.959306,-93.116261,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=18837,0,1.0,59961,187895439,646bc85f80b43aaddfc5151d7085dee6,
18839,,Thomas Ave & Farrington St,Near side E,44.959319,-93.113552,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=18839,0,1.0,59958,187895436,dd28323801615b97dbd140017706ea0a,
18841,,Thomas Ave & Galtier St,Near side E,44.95933,-93.110723,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=18841,0,1.0,47968,187869885,bdd1b943d7c7845ad3ba100c3052b08e,
18843,,Marion St & Como Ave,Near side N,44.960224,-93.108499,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=18843,0,1.0,57530,187890615,df8836752bbc2d74460ab9a3ed53380c,
18845,,Thomas Ave & Galtier St,Near side W,44.959435,-93.110468,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=18845,0,1.0,47968,187869885,bdd1b943d7c7845ad3ba100c3052b08e,
18847,,Thomas Ave & Farrington St,Near side W,44.959424,-93.113297,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=18847,0,1.0,59958,187895436,dd28323801615b97dbd140017706ea0a,
18849,,Thomas Ave & Western Ave,Near side W,44.95941,-93.116006,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=18849,0,1.0,59961,187895439,646bc85f80b43aaddfc5151d7085dee6,
18850,,Thomas Ave & Arundel St,Near side W,44.959405,-93.118572,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=18850,0,1.0,48550,187871042,646bc85f80b43aaddfc5151d7085dee6,
18851,,Thomas Ave & Mackubin St,Near side W,44.959399,-93.121123,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=18851,0,1.0,59962,187895441,aa4848760d63f37cf9011768a42def08,
18852,,Thomas Ave & Kent St,Near side W,44.959394,-93.123677,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=18852,0,1.0,59964,187895443,074e4dd18891693ed2787754dfbe3a59,
18853,,Thomas Ave & Dale St,Near side W,44.95938,-93.126193,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=18853,0,1.0,7112,944811132,b6fc9c7bf1a4a0968f54a1207e422671,
20011,,7th St E & Willius St,Near side W,44.953996,-93.082404,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=20011,0,1.0,68326,187915930,f511e629de98f6943eb0d19bc77e2add,
20012,,Broadway St & 5th St / 4th St,Mid block S,44.949747,-93.084782,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=20012,0,1.0,57484,187890517,,
20013,,Cedar St & 7th Place / 6th St,Mid block S,44.947686,-93.094643,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=20013,0,1.0,70841,187923585,,
20019,,Jackson St & University Ave,Near side S,44.956056,-93.097145,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=20019,0,1.0,160254,1200569471,194579352bd4a70640142a0b2bbafec3,
20029,,Wabasha St & 6th St,Near side N,44.946427,-93.095085,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=20029,0,1.0,45691,187865924,,
20030,,Wabasha St & 7th Place,Near side N,44.94696,-93.095667,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=20030,0,1.0,45691,187865924,,
2605,,Cesar Chavez St & State St,Far side W,44.929875,-93.078124,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=2605,0,1.0,73015,187930997,caf82a36667ee9c5dde26d39bcc9e140,
2606,,Cesar Chavez St  & Winifred St,Near side W,44.9313,-93.080297,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=2606,0,1.0,55352,187885937,087b829a85dd0a002651ae1fec117025,
2607,,Robert St S & Isabel St,Near side N,44.93300900000001,-93.080759,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=2607,0,1.0,62438,187900587,,
